Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
-0.7519 0.3596 -1.7864 -0.0473 2.5570 -0.8652 -1.9441 0.5401 1.0385 1.8406 -3.3552 0.3842 0.9263 0.4664 0.0286 -3.1563 1.1114 1.3225 -0.1769 -2.0266 2.7172 1.9743 -0.5923 -1.2445 -1.9585 -0.6588 -0.5066 -1.4873 -3.1983 -1.0306
0.2323 -0.5666 -3.0668 -0.3082 2.5596 -1.8965 -0.4946 -0.6784 0.4691 2.6244 -2.2245 -0.1030 -0.3603 0.1867 1.0574 -2.0053 0.0700 0.5181 0.3333 -0.8985 2.1677 1.0267 -0.5280 -0.8048 -1.5837 -1.5165 -1.5677 -1.6758 -2.5870 -0.3301
1.0719 -1.6582 -3.6439 -0.5608 2.4261 -2.6270 1.1560 -2.0679 -0.4017 2.6866 -0.1200 -1.0488 -2.2176 0.1289 0.6383 0.2020 -1.5890 -0.9230 0.2237 -1.1070 0.7165 -0.7539 -1.0723 -1.1716 -1.4544 -2.7491 -2.8263 -2.8606 -3.6602 -0.6889
0.7291 -2.2406 -4.0477 -0.9534 2.2165 -2.4159 1.5204 -1.7234 -0.9853 2.4591 -0.8179 -2.5835 -2.9421 0.5423 0.4984 -0.4067 -2.6812 -1.9367 0.4678 -1.3827 0.1998 -1.6112 -1.0424 -0.9531 -1.3944 -2.2205 -2.2622 -2.8096 -3.6166 -0.3349
0.5583 -1.8865 -4.1074 -0.8125 1.8092 -1.7974 0.1137 -0.6202 -0.6662 2.7746 -2.7439 -3.5446 -2.1116 0.8626 1.6635 -3.1373 -2.0393 -1.8321 1.3566 -0.7455 1.5056 -0.6870 -0.2306 0.5525 -1.4590 0.6850 0.6342 0.0802 -0.6011 1.4573
1.2448 0.1444 -2.6616 0.0647 1.3924 -0.5632 -1.2131 -0.9851 -0.0535 3.0783 -2.1367 -1.9326 -1.6726 0.0473 2.2381 -3.0424 -0.8085 -1.6071 1.5261 -0.3521 2.7357 0.2250 -0.0850 1.6874 -1.0617 2.6469 2.7211 2.7163 1.3977 2.3479
1.2904 2.9561 -0.0549 1.0388 1.6935 1.3523 -0.5762 -1.3149 0.1457 2.7666 0.1338 0.9299 -1.9041 -1.0919 1.5608 0.0072 -0.2860 -1.6162 0.8011 -0.2902 2.8722 0.0431 -0.4526 1.7259 0.3031 1.7309 2.0498 2.7398 0.3811 1.9558
0.6394 3.3414 1.4336 1.4678 2.5485 1.8365 1.0804 0.5417 0.1443 2.5092 2.1815 1.6226 -1.0822 -0.4954 1.5413 1.6015 0.2855 -1.0493 0.6915 0.6136 3.1523 0.2161 0.0566 2.0927 1.6617 0.2968 1.0422 2.7670 0.9760 2.6002
0.8542 1.0735 0.7738 1.1942 3.0042 0.0877 1.5412 2.4137 0.3089 2.6789 4.0489 0.3795 0.3514 1.4027 2.5127 1.0604 1.2114 -0.3022 1.3540 1.8884 3.2797 1.1594 1.0372 2.8856 1.7408 -0.0381 1.5203 4.1451 4.0911 3.7582
1.8469 -0.2609 -0.3423 0.7580 3.1719 -0.9570 0.5307 2.0480 0.7071 2.5091 4.1099 0.0082 0.7148 1.8641 2.4483 0.4358 1.4905 -0.3194 1.2861 2.1783 2.0845 1.4465 1.1685 2.6418 0.7156 0.0168 2.1052 4.1852 4.0383 2.9850
2.3822 -0.0257 -0.4764 0.7145 3.4999 0.1904 -0.4784 1.3166 1.1966 1.8553 1.3637 0.5069 0.5550 0.5233 0.9390 -0.7225 1.1260 -0.5437 0.3836 1.5941 0.8302 1.0580 0.5832 1.6958 -0.3169 0.3119 1.9686 2.4142 0.3727 1.1793
1.8944 -0.4100 -0.5331 0.6205 3.2316 0.9874 -0.9423 1.7117 1.3607 1.4666 -1.1635 0.0353 0.9113 -0.0139 -0.2030 -2.1034 0.8943 -0.2432 0.0614 0.9172 0.7412 1.0623 0.2943 1.4657 -0.5884 0.5907 1.9233 1.7699 -0.6333 0.6300
0.9133 -0.6316 -1.1174 0.1781 2.1912 0.4686 -1.6579 1.6188 1.0524 1.3090 -1.7328 -0.8205 1.0327 1.0491 -0.3806 -0.7370 0.7722 0.0406 0.2879 0.0689 0.5499 1.0793 0.6026 1.5677 -0.1501 -0.3057 1.7888 2.5835 1.8299 0.8202
0.9645 0.8603 -1.2458 0.0840 1.8520 0.7502 -2.6556 0.4133 0.7414 0.9420 -1.8598 -0.2663 0.4544 1.3966 -0.5726 2.6958 0.6030 -0.0063 -0.0704 -1.0438 -0.4647 0.3991 0.9748 1.0584 0.2718 -1.8207 0.7187 2.1816 2.0531 0.4296
2.0034 2.0722 -1.4193 0.0951 2.5723 1.2768 -2.9696 -0.3505 0.6599 0.9183 -0.9604 0.8792 0.2330 0.0851 -0.3949 3.4350 0.6717 0.4339 -0.2288 -1.2320 -1.0621 -0.1157 1.3227 0.7809 0.1725 -2.1449 -0.3657 0.8316 -0.2370 -0.3291
1.8816 1.1285 -2.8122 -0.6207 2.9008 -0.1147 -2.3538 -0.0708 0.5149 1.7272 1.7928 0.7026 0.7842 -0.6287 1.2060 0.8158 0.7363 1.7108 1.2204 0.2857 -0.9961 0.3562 2.3462 1.6800 -0.2963 -1.9640 -0.1110 1.1467 0.1722 -1.2608
0.7444 -0.3320 -3.5747 -0.9474 2.5776 -1.2215 -1.4754 0.5375 0.3574 2.4443 2.5336 -0.1421 1.2102 0.5471 2.6857 -0.7279 0.2382 2.8526 2.8554 1.5414 -1.7529 0.8892 3.6798 2.5094 -0.9298 -3.3740 0.2154 1.6046 1.8210 -2.3207
0.5668 -0.8738 -2.2493 0.1170 2.6270 0.0627 -0.9028 0.8730 0.5490 2.2483 -0.4066 -0.7753 1.1880 1.9843 2.2234 0.3595 -0.4228 3.0925 2.7319 0.6324 -3.6036 0.5619 3.9546 2.0321 -1.4894 -5.7437 -1.2864 -0.9844 -0.8053 -2.5270
0.4820 -1.6126 -1.3653 0.8743 2.8095 0.4577 -0.7633 0.5781 0.9501 1.8897 -1.4753 -2.7213 1.3129 2.5102 1.5834 0.6266 -0.5233 2.9836 2.1843 -0.3410 -4.8137 0.1434 3.4970 1.6869 -1.2906 -6.7940 -3.3502 -4.0431 -4.4576 -1.3329
-1.0586 -2.7993 -2.3993 0.0998 2.3115 -1.4314 -0.9393 -0.0709 1.1730 2.0367 1.1149 -5.6192 1.7322 2.5557 2.4761 -1.5551 -0.3719 3.2842 3.0301 1.2303 -4.5401 0.5598 3.6890 3.0006 0.0032 -6.2810 -3.6113 -3.3826 -2.7358 0.4487
-2.5952 -3.2827 -3.5971 -0.9014 1.6448 -2.4440 -1.1792 -0.5768 1.1345 2.0421 1.2249 -6.2277 1.8430 2.1942 3.2151 -3.3904 -0.5792 3.7772 4.0909 3.3260 -3.8967 1.3992 4.2267 4.4834 1.0136 -5.4187 -2.3979 -0.9493 1.1166 1.3062
-2.3535 -3.7488 -4.5585 -1.1942 1.5987 -2.7236 -1.1352 -1.5242 0.8108 1.7058 -2.1442 -4.4090 1.0776 1.5916 2.8743 -3.2790 -0.9514 3.8674 3.8433 2.7116 -3.3786 1.9169 4.2059 4.0692 -0.1343 -4.5938 -1.3531 -0.6467 0.7575 -0.1812
-0.7281 -4.8503 -5.7144 -1.2460 1.9196 -4.0351 -0.8746 -3.0137 0.2749 1.8307 -3.1686 -3.0602 -0.2836 1.6390 2.8382 -2.6209 -1.1064 3.3870 3.0005 0.5379 -2.2939 1.9367 3.8880 2.4420 -2.2528 -3.7272 -0.9206 -1.8702 -2.2729 -2.9039
0.9187 -4.5873 -5.5706 -1.1707 2.0585 -3.8876 -1.0132 -3.4860 -0.0828 2.3030 -1.6805 -2.8808 -1.2674 2.0424 3.0406 -1.7931 -1.2041 2.3242 2.4685 -0.1892 -1.1612 1.4172 3.4095 1.4922 -2.1531 -2.9376 -0.8014 -2.1932 -3.2487 -3.3751
1.5972 -2.2662 -3.6871 -0.7365 2.1053 -1.3799 -1.4495 -2.5162 -0.1062 2.3360 -1.1267 -2.7522 -1.4803 1.3428 2.5481 -0.5781 -1.4306 0.9291 1.9551 0.5111 -0.9961 0.5235 2.3267 1.4516 -0.2452 -1.9544 -0.5781 -1.4420 -1.8729 -1.3288
1.4244 -0.1542 -1.6149 -0.0960 2.5356 0.1048 -1.2982 -1.1378 0.0029 2.2067 0.3227 -2.2451 -1.1605 -0.2883 2.2016 -0.1754 -1.3563 0.1280 1.3444 1.0579 -0.7981 -0.0305 0.9538 1.4240 0.3533 -0.6819 0.1894 -0.7089 -0.5739 -0.2103
1.2841 0.6473 0.0249 0.5143 3.1685 0.0395 -0.8393 0.4190 0.2739 2.2688 3.1413 -1.4298 -0.3465 -0.8915 2.4642 -0.2580 -0.4928 0.2948 0.9079 1.2251 0.5931 0.1865 0.0794 1.1023 -0.1947 0.2575 1.3189 -0.2636 -0.2310 -0.5699
1.9309 0.9091 0.8989 0.8887 3.1963 0.4806 -1.1708 1.3825 0.7492 1.9358 2.6750 -0.5417 0.3621 0.0912 2.1150 1.1530 0.6374 0.2904 0.4000 1.0385 2.0609 0.5608 -0.2484 0.5549 0.0737 0.9284 2.2202 0.4211 0.0878 0.1733
3.7907 1.1205 0.7482 1.1331 2.8144 1.3123 -1.8295 0.7569 1.2229 1.2071 -0.6040 0.4691 0.1131 0.8050 0.9103 3.2776 1.0312 -0.5678 -0.3377 0.1400 2.3722 0.3194 -0.5067 -0.2909 0.2656 1.8061 2.6487 1.3589 0.7306 2.0319
5.8237 1.4514 1.2006 1.7053 3.0826 2.3394 -1.6086 0.4649 1.7428 0.8323 -1.5347 1.5558 -0.1753 0.0198 -0.0156 3.3634 0.7334 -1.0929 -0.7342 -0.5476 2.0278 -0.2609 -0.8077 -0.9082 -0.4456 2.0610 2.7609 2.0689 1.2005 3.0159
5.5756 1.5814 2.5942 2.1986 3.7678 3.5542 -1.0892 1.9376 2.2527 0.7810 -0.4525 1.1566 0.6896 -0.9689 -0.1333 1.3312 0.5151 -0.3646 -0.3457 0.1983 1.6742 -0.3495 -0.8226 -0.4208 -0.3187 1.3797 3.0619 2.8080 2.0849 3.1516
3.2071 0.7876 2.2865 1.7677 3.7656 2.9113 -1.5070 2.4426 2.1192 0.6156 -0.4635 -1.3552 1.4905 -0.7790 0.3426 -0.3696 0.4932 0.6545 0.3984 1.0582 1.1583 -0.0270 -0.5338 0.5497 0.3677 1.2033 3.5644 3.5057 3.3847 3.0777
2.2436 -0.4743 0.2877 1.0958 3.2690 0.4610 -2.2303 0.6534 1.2915 0.4785 -0.7359 -3.0572 0.8557 -0.1983 0.9723 -0.5733 0.2126 0.7511 0.5852 -0.1103 0.1705 -0.2664 -0.5896 0.2885 -1.0010 1.4019 2.8852 2.3916 2.1436 1.7582
3.5986 -1.1087 -0.3679 1.2031 3.1490 -0.4964 -1.8645 -0.6775 0.6340 0.5883 0.1902 -2.3032 -0.3171 -0.5113 1.2354 -0.6409 -0.6536 -0.0134 -0.0195 -2.0650 -1.5224 -1.4375 -1.3357 -1.0743 -3.6336 0.1789 0.2398 -1.0534 -2.7088 -0.8971
4.0426 -1.5998 0.0665 1.4106 3.2555 0.1114 -0.6964 -0.6621 0.4570 0.8093 1.1113 -2.2748 -0.9813 -1.4061 1.1682 -2.2084 -2.0491 -0.8803 -0.4821 -2.0335 -3.7835 -2.7626 -2.0246 -1.6925 -4.6195 -2.2455 -2.7960 -4.0882 -6.4913 -2.8254
2.3250 -3.2487 -0.8362 0.9608 3.0219 -0.6162 -0.1625 -1.0828 0.4133 0.9107 0.5682 -4.9144 -1.2389 -1.7510 1.1138 -4.8321 -3.2402 -1.2759 -0.1733 -0.8353 -5.7876 -3.2973 -1.9557 -1.2883 -4.4245 -4.6172 -4.6411 -4.7107 -5.7400 -3.3288
0.5925 -5.2870 -2.4671 0.2753 2.6008 -2.4218 -0.6021 -1.6447 0.3648 0.8034 -0.7412 -7.1397 -1.0403 -1.1567 1.0373 -6.1369 -3.2784 -1.0537 0.2835 -0.8992 -6.6317 -2.8159 -1.5279 -1.0468 -4.4202 -6.5922 -5.1522 -3.8832 -3.3867 -3.5078
-0.2639 -5.3618 -2.9927 -0.3578 2.4403 -2.9936 -1.0178 -1.0533 0.1478 0.7228 -0.7731 -6.6839 -0.3917 -0.1214 1.0344 -4.4167 -2.2983 -0.4190 0.5202 -1.1848 -6.1160 -1.8066 -0.9876 -0.7871 -3.1756 -7.0459 -4.1193 -2.4418 -2.2921 -3.1883
-0.6450 -3.1971 -2.4312 -0.7068 2.5826 -1.9192 -1.0799 -0.1574 -0.2400 0.8934 0.3219 -5.4180 0.0052 0.5601 1.0893 -0.7659 -1.4694 0.3437 0.9782 0.0354 -4.9037 -0.9349 0.2387 0.1929 -0.4591 -5.3005 -1.8962 -0.4993 -1.1314 -1.6867
0.0652 -0.9839 -1.3673 -0.1782 2.8983 -0.1320 -1.5668 -0.1307 -0.2891 0.9952 0.1931 -4.9731 -0.2279 0.2932 0.5348 1.9182 -1.4531 0.8709 1.3913 0.8796 -4.0463 -0.5886 1.6821 0.8648 0.7120 -3.4567 -0.3341 0.5764 0.3619 -0.0984
1.4308 -0.2185 -0.4604 0.7203 3.2962 1.0588 -2.2934 -0.8078 -0.0376 0.7234 -0.9764 -4.7406 -0.8217 -0.6869 -0.3494 1.7820 -1.9605 0.7318 1.0029 -0.0873 -4.1642 -0.9045 1.8327 0.4103 -0.6933 -3.3580 -0.5753 -0.4483 -0.0373 0.0346
1.7329 -0.8745 -0.8815 0.6708 3.3563 0.6500 -2.1417 -1.8005 -0.2092 0.4115 -1.2163 -4.5092 -1.5615 -1.2375 -0.3745 -0.0866 -2.7319 0.0425 0.1649 -0.7847 -5.1065 -1.7784 0.8559 0.0642 -2.1062 -4.4335 -2.0352 -2.5108 -1.7864 -1.1565
1.2687 -2.6016 -2.6800 -0.3021 2.6655 -0.7134 -1.3461 -2.7650 -0.7384 0.3670 -1.2366 -4.6253 -2.2165 -0.7966 -0.0219 -1.1324 -3.5831 -0.5589 -0.2385 -0.3691 -6.0263 -2.6165 0.1579 0.4719 -2.2112 -5.7021 -3.5397 -3.5400 -2.1336 -2.4412
1.3603 -4.3620 -4.1390 -1.0143 1.7689 -1.7501 -0.7650 -3.0565 -0.7766 0.5395 -1.8155 -4.4261 -2.3418 -0.3203 -0.3168 -1.0551 -3.8121 -0.8279 -0.2358 -0.5909 -5.8949 -2.7735 -0.2602 0.4092 -2.2584 -6.2565 -3.8752 -3.1299 -1.7857 -3.3289
1.6405 -4.4656 -3.8836 -0.8492 1.6127 -1.9376 -0.0341 -2.1381 -0.1268 0.9419 -1.3923 -3.3129 -1.7022 -0.6438 -0.5911 -1.1386 -3.0803 -0.9239 -0.4444 -1.6614 -4.8386 -2.4547 -0.8786 -0.5820 -2.7094 -5.5470 -3.1201 -2.8758 -3.1982 -3.9438
1.4191 -2.7836 -2.7287 -0.3056 2.0425 -1.2679 0.7127 -0.4847 0.4897 1.2918 -0.5179 -2.1346 -0.7401 -1.1584 -0.7731 -0.8002 -2.1981 -0.8839 -1.0739 -2.5557 -3.9984 -2.3622 -1.1743 -1.5860 -2.7405 -4.6932 -2.8936 -3.5503 -4.9591 -3.8303
0.8309 -1.3078 -2.4565 -0.2729 2.1298 -0.5712 0.1084 0.2261 0.5268 1.1190 -1.1438 -2.2446 -0.2891 -0.9587 -1.7131 0.0752 -1.8724 -0.7516 -1.5692 -3.0540 -3.4972 -2.4970 -1.1029 -2.0201 -2.2251 -4.4919 -3.2445 -3.5122 -4.0819 -2.8154
0.0463 -1.0936 -3.0828 -0.8461 1.6338 -0.7582 -1.5285 -0.4722 0.3360 0.7715 -1.7348 -3.3085 -0.3179 -0.0188 -2.1346 -0.5905 -1.6753 -0.4961 -1.0739 -2.5722 -2.5158 -2.2034 -1.1184 -1.6072 -1.5684 -3.5912 -2.2190 -1.6057 -0.9614 -1.5838
-0.3347 -0.8154 -3.2417 -1.2965 1.0278 -0.9127 -2.3618 -0.6840 0.4372 0.6992 -1.2536 -2.9489 0.0866 0.8987 -1.0114 -1.8859 -0.9452 0.0918 0.2094 -1.0758 -1.0580 -1.2531 -0.7867 -0.3880 -0.7650 -1.2854 0.3897 0.7022 2.1016 -0.1686
0.3515 0.1374 -2.5168 -1.2095 0.5953 0.1465 -2.4706 0.2180 0.6581 0.2962 -2.3953 -0.7353 0.8091 0.8577 -0.7496 -0.6267 0.0303 0.6463 0.6704 -0.3802 0.1922 -0.2836 -0.2570 0.3292 -0.0059 0.7763 2.3656 1.4319 3.4363 1.5194
1.2644 0.3864 -1.3983 -0.7940 0.3018 1.2354 -3.2098 0.2799 0.7172 -0.7944 -4.7816 -0.0515 0.7522 -0.1026 -2.6141 1.4458 0.3982 0.3062 -0.5823 -1.1253 0.7634 -0.0970 -0.8495 -0.5626 0.0577 1.3544 2.4146 0.2998 2.3844 2.2909
1.1352 -0.1764 -0.6570 -0.4648 0.2052 0.7336 -4.1105 -1.1033 0.7631 -1.6048 -4.6192 -2.1163 -0.0333 -0.7258 -3.9315 0.5782 0.0341 -0.8304 -2.3607 -2.0295 0.4538 -0.7173 -2.2972 -2.0633 -0.5421 1.2761 1.6362 -1.0761 1.0548 1.7336
0.1719 0.0076 -1.1767 -0.5340 0.4534 -0.6638 -3.7653 -2.2172 0.7835 -1.3272 -2.7737 -3.6451 -0.6698 -0.3921 -3.1175 -1.7387 -0.7136 -1.7351 -3.2268 -2.8473 -0.6374 -1.6296 -2.9082 -2.8766 -1.1907 1.1821 1.1803 -1.0978 2.1568 0.8464
-0.6720 0.7418 -2.5102 -0.7890 1.0262 -1.5821 -2.5310 -2.3531 0.6460 -0.3301 -2.1689 -3.6865 -1.1656 -0.0059 -1.5400 -2.7602 -2.0000 -2.0368 -2.9998 -3.7866 -2.1858 -2.7187 -2.6809 -3.3753 -2.2596 0.3054 0.4128 -1.0307 3.1351 -0.8109
