Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
3.9474 -6.0370 -0.7286 -0.0562 -0.4822 2.3767 -0.8580 -1.8248 -2.1245 0.9859 1.8569 -1.5360 -2.5161 -0.9466 0.5075 -0.1466 -3.1649 -1.6674 -1.3536 0.4842 0.0489 -2.7400 -0.0986 0.8846 1.2699 -6.6246 -3.5345 -1.4998 1.6636 -3.3857
0.2335 -2.4221 2.3881 0.4418 -0.6682 1.9132 -0.2057 -2.1186 -2.0985 0.4119 -0.4499 -1.6138 -1.9608 -0.7501 -0.0342 1.5684 -1.9219 -1.0334 -1.0936 0.0663 0.0217 -1.9952 0.2512 -0.1617 0.4862 -3.4557 -2.0191 -2.2807 -2.5728 -4.2194
-3.7619 2.5913 2.9412 0.6249 0.5510 1.5048 0.6678 -1.5194 -2.0563 0.1273 -2.1663 -2.4767 -2.1204 -1.0646 -1.3178 2.5325 -1.5456 -1.1295 -1.4536 -0.5822 0.1093 -1.7831 -0.0974 -1.5622 -1.2448 -1.4832 -1.1104 -2.7674 -5.6277 -3.9169
-3.8403 2.9782 -0.3781 1.8735 1.5077 0.9399 0.0366 -0.7627 -1.8104 0.3623 -1.8070 -3.1133 -2.3212 -1.2329 -1.6897 0.6574 -2.0760 -1.0862 -1.5465 -0.0487 0.1536 -1.7214 -0.1891 -1.9773 -2.2088 -1.2491 -0.1781 -2.1428 -4.9529 -2.5274
0.4099 0.3557 -2.6123 2.0846 1.3354 0.1138 -0.3678 -0.3805 -1.5033 0.6188 -0.3886 -2.7000 -2.0693 -0.9490 -0.9655 -0.2363 -2.3274 -0.6390 -1.1472 1.0203 0.1794 -1.9206 -0.2367 -1.8610 -2.2306 -1.5567 -0.3917 -2.2607 -4.1452 -1.0303
3.9939 -1.0826 -1.4874 0.0766 0.6563 0.0587 0.6949 -0.1256 -1.4345 0.4771 0.6388 -1.7208 -1.6641 -0.7881 -0.3202 1.4847 -2.1035 -0.6315 -0.8667 0.8068 0.3241 -2.5260 -0.7168 -1.9264 -2.2582 -2.6931 -2.4381 -2.8976 -3.9182 0.0014
2.4216 -1.1970 -0.0814 -1.0969 0.2482 1.4308 1.1010 0.0888 -1.3155 0.2964 0.8860 -1.4315 -1.3686 -0.9227 -0.4133 1.4417 -2.1539 -1.1346 -0.8019 -0.8649 0.4767 -2.6990 -1.1220 -2.1210 -2.8778 -3.8061 -2.9698 -1.6148 -2.1168 -0.0965
-0.2983 -1.9962 -0.1778 -0.0730 0.3492 2.9385 -0.0806 -0.1706 -0.9833 0.4879 0.5397 -2.6467 -1.2912 -0.8282 -0.7222 -0.7919 -2.4646 -1.2257 -0.3791 -2.1362 0.4387 -2.0256 -1.0410 -2.1123 -3.2295 -3.2415 -0.1080 0.7411 0.2217 -0.8360
0.4399 -3.0014 -0.8769 0.4462 0.4630 2.9884 -0.7646 -0.4809 -0.9183 0.6850 -0.0302 -4.0200 -1.3358 -0.4448 -0.5787 -0.9454 -2.4641 -0.7632 0.0912 -1.9592 0.2749 -1.4977 -1.0187 -2.2625 -3.0009 -2.2530 1.6770 0.4884 0.0020 -1.4798
0.6862 -2.3906 -2.2872 -0.6472 -0.0380 1.7739 -0.3966 0.1864 -1.0839 0.4127 -0.4732 -3.1875 -1.0602 -0.1939 -0.1949 0.0265 -2.0377 -0.3272 -0.0842 -1.5390 0.1811 -1.4684 -1.2685 -3.1394 -3.8070 -2.0893 -0.4228 -2.1027 -2.9343 -3.1575
