Fp1 Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 T7 C3 Cz C4 T8 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 PO9 O1 Oz O2 PO10
-0.7614 -7.3312 -0.3939 0.4299 -0.5104 -2.9517 0.5912 2.3976 1.5524 0.7261 3.1993 -1.8475 3.2626 3.5938 2.2887 -4.9317 2.6456 3.8245 4.2710 0.6769 -0.0315 2.6984 3.4414 1.5268 -4.3824 -6.5534 -3.1830 -6.3039 -10.7005 -5.7903
-1.6706 -5.4882 1.8419 2.3230 -0.7672 -2.8803 0.3707 -1.6447 1.8974 0.8652 2.8511 0.1763 2.4955 3.9628 2.4408 -3.8747 4.6850 5.2569 4.7662 -0.3431 1.1579 5.0560 4.2453 1.8251 -3.3773 -5.6387 -0.1122 -3.8948 -9.1233 -3.7978
-1.9253 -2.9894 1.5743 1.8172 -1.4638 -2.5144 1.3401 -1.9897 2.2490 1.3061 2.5794 5.5588 3.3316 3.4245 1.5772 -1.2083 7.2361 6.4516 5.8050 0.4941 4.4092 7.9854 4.9016 3.3647 -0.0565 -0.9075 4.8441 0.4202 -4.1875 0.7207
-1.5116 -2.4592 -0.5924 -0.4236 -2.6163 -1.4581 1.0732 3.1974 2.3557 1.8145 0.8009 8.0655 6.5738 3.4703 1.1940 4.1417 9.6606 8.0495 7.7116 4.1706 8.9892 10.8579 7.1413 7.2998 5.3783 5.7947 10.0967 6.9010 5.4691 5.1924
-1.5149 -0.0734 -0.8182 -1.3519 -2.8604 0.9991 -2.3213 7.5061 2.1577 2.0705 0.2161 6.9559 9.0345 4.3084 1.8447 7.2291 11.6154 8.9614 8.8876 7.3183 12.0263 12.3246 10.2131 10.9068 9.6975 9.5323 14.1331 13.3444 16.2729 8.0611
0.5415 5.2935 3.6176 0.7491 -1.5101 5.4438 -4.6316 7.0507 1.9840 2.0282 2.8750 7.8758 7.9375 3.9237 1.6252 7.3190 12.0959 7.4994 7.3646 7.0000 12.1836 11.3169 10.0915 10.4938 10.7788 9.5358 15.1679 14.1148 17.1793 10.1353
5.3233 8.0206 8.7267 3.6779 0.3055 9.7175 -2.8710 4.8648 1.9834 1.5789 3.6909 10.8326 4.9197 1.5757 0.0409 7.2220 10.5901 4.4999 4.0682 5.1327 11.2179 8.5837 6.2119 7.1853 9.9151 8.9141 12.5382 9.3360 7.8302 11.8562
8.5254 6.0401 8.6716 4.0792 1.1902 9.6741 0.7723 3.9537 1.7764 1.4084 2.7318 11.9942 2.9525 -0.4033 -0.0376 6.5430 8.5961 2.2115 2.0491 4.4515 11.0563 6.2648 3.1153 5.2348 9.1893 9.7972 9.7943 6.4133 1.9223 12.2444
6.8266 4.4633 5.1489 2.2598 1.3276 5.4818 4.7511 4.9581 1.1032 2.3951 6.4477 11.3674 2.5997 -0.3200 2.5820 5.4255 7.2460 1.0794 2.3635 4.4599 11.0514 5.1579 2.9730 5.7169 9.1303 11.1031 9.6413 7.8662 4.6078 11.7841
3.8496 4.5232 4.0173 1.5864 1.9948 2.6743 7.8208 7.3103 0.5199 3.4695 10.4725 9.6780 2.9113 0.5371 4.5603 6.9135 6.1679 0.5921 3.4739 4.3507 10.0262 4.7186 3.4824 6.4608 9.2121 10.5919 9.5344 9.5406 8.2988 11.8787
5.0214 2.4821 5.4117 3.0306 3.0864 3.9021 7.3726 7.9604 0.6310 3.2643 6.5286 7.1783 3.0626 0.6696 3.8586 10.3425 5.7620 1.0127 4.2353 4.8250 8.8487 4.7868 3.2746 6.2428 9.2651 8.5419 7.3964 9.3712 9.0220 11.6881
8.3779 0.3419 5.8372 4.0861 2.8828 6.0512 4.7805 5.4075 0.9958 2.7599 1.3302 6.7062 2.7821 0.2436 3.2987 10.7028 6.4771 1.9296 4.9655 6.0910 8.3611 4.6830 2.9617 5.6201 9.3427 6.8164 4.8209 7.5937 7.7508 10.4084
9.9564 2.2151 6.3813 4.0757 1.3013 7.5704 4.0398 3.4758 1.0724 2.9570 4.0079 9.4121 2.2501 -0.3731 4.2517 7.5250 6.6299 1.6518 5.5928 6.6604 7.4286 3.1019 2.0878 4.6982 8.2281 5.4433 2.7173 3.9788 3.6860 8.9277
11.4798 5.0841 9.3551 4.9024 0.6157 9.7912 4.9145 4.8015 1.2838 3.0513 9.4979 11.5461 1.6508 -0.9044 3.9742 6.3432 4.9823 -0.1795 5.3300 4.7190 5.4646 0.7221 0.2965 2.9702 5.4840 4.5111 0.8465 0.5844 -1.2243 7.2545
11.9857 5.7711 11.3117 5.8630 1.6597 10.8892 5.2108 6.4105 1.7399 2.8658 10.4776 10.0984 1.2031 -0.7144 2.5823 7.9715 2.9814 -1.7377 4.5034 1.6505 3.3600 -0.4603 -0.7964 1.4004 3.7563 4.9908 0.4115 0.4035 -1.4629 5.3819
7.1160 6.2573 8.8897 4.8130 2.5531 8.3183 5.2031 5.3114 1.7343 3.0698 7.8864 6.9238 0.9397 -0.3612 3.2808 6.9237 2.0033 -1.9234 4.0801 1.1371 1.3894 -0.3567 -0.6003 1.2974 4.1593 5.1631 2.3607 2.4433 1.8770 4.5888
1.8605 6.5414 5.3480 2.9782 1.9912 4.9974 5.3078 3.0022 1.3871 3.2159 4.3884 5.9499 0.8324 -1.0083 4.9253 4.2417 2.2176 -1.2502 4.1046 3.0408 0.4066 0.4408 -0.2698 2.1785 4.8217 4.1623 5.9140 4.5446 2.7824 5.6911
3.9927 4.8395 4.4365 2.4092 0.7694 5.1010 4.7158 2.8906 1.5185 2.7499 1.7051 8.3169 1.7803 -1.5800 4.1116 6.5144 4.0195 0.2269 4.3749 4.2058 2.1931 2.4861 0.6287 3.6239 6.4048 5.6012 9.1447 7.1517 2.9718 8.4657
9.2522 2.8361 5.3262 2.7908 0.1578 7.2528 3.7863 4.9260 2.0871 2.3130 2.3108 10.8646 3.8823 -0.5839 2.1706 10.5049 6.6083 2.1637 4.7165 4.3288 5.1826 4.7779 2.5171 5.4265 9.2736 9.4264 9.3724 9.0877 6.4059 10.5867
9.7121 2.1369 5.7711 3.3945 0.7641 7.1392 3.7682 5.6008 2.5261 2.6371 5.2963 10.2858 4.9047 0.7174 2.5158 7.3967 7.5665 2.7517 4.6798 4.5834 5.6297 4.9829 3.2726 5.8267 8.8783 10.0152 6.6664 7.6586 7.8531 8.9016
5.8582 2.3897 4.4069 3.3674 2.0982 4.6335 3.6518 4.7366 2.6366 3.4945 5.2980 7.6524 4.2874 0.8341 4.5730 0.4263 6.3986 1.8856 4.5678 4.3855 3.9231 3.7860 2.1402 4.6912 4.5934 6.9095 4.9189 5.0255 4.0396 5.3264
2.1441 4.3009 1.7936 1.8176 2.8127 3.8640 1.0683 5.3670 2.4425 3.8429 0.4937 6.5061 4.3396 0.4224 4.8656 -0.1877 5.1629 1.9055 4.8655 3.4134 3.2435 3.6117 1.2817 4.5259 2.7793 4.9743 5.3184 4.8468 1.5990 4.4571
0.8379 6.6751 0.6021 0.5241 2.4142 5.3117 -2.1736 5.8530 2.0278 3.1523 -3.5866 7.2165 4.6170 0.0471 2.4191 4.4293 4.6833 2.7145 4.5717 2.2537 3.5491 3.8976 1.3577 4.9393 3.7926 4.5851 4.8900 5.2520 2.3668 4.7750
1.5682 5.2984 1.7472 1.9325 1.8937 4.3326 -0.9138 2.6100 1.5443 2.3833 -2.5297 6.7180 2.3950 -0.5444 -0.1327 5.4082 3.6701 1.6908 2.6027 0.4819 2.6267 2.6586 0.7756 3.0184 1.2948 2.8735 2.7636 3.2409 -0.0286 2.1674
2.4860 0.5802 3.0534 4.4139 2.0462 0.5385 3.9607 -1.4915 1.2948 2.2193 0.6077 4.4859 -0.6088 -0.9058 -1.1065 2.2661 2.2275 -0.3949 -0.0011 -2.1207 0.8990 0.8661 -0.7060 -0.1755 -3.4785 0.8434 0.9258 0.5140 -5.1878 -1.3872
2.8698 -1.5269 3.4508 4.6716 2.3970 -0.4193 5.0924 -1.2505 1.7278 1.8937 1.8569 3.7087 -0.1283 -0.7874 -0.9662 -0.1864 2.2815 -0.2120 -1.0701 -3.6335 0.5674 0.8547 -1.5285 -0.9703 -3.7702 1.1622 0.5884 -0.1135 -6.2376 -1.8954
3.7410 0.7499 3.8707 2.8872 2.1552 2.8715 1.0355 3.1344 2.8038 1.4340 2.4452 5.4909 3.4217 -0.8292 0.6216 -2.1814 3.8122 1.8519 0.2375 -2.3002 1.8188 2.2384 -1.0222 0.5652 -0.6672 3.0112 1.9451 1.1129 -3.5062 -0.3379
